tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2013-540,Wimbledon,Grass,128,G,20130624,90,104269,,,Fernando Verdasco,L,188,ESP,29.60711841,54,825,103898,31,,Julien Benneteau,R,185,FRA,31.50992471,33,1200,7-6(1) 7-6(4) 6-4,5,R64,153,15,4,97,53,48,27,17,1,2,7,3,126,78,55,24,17,7,9
2013-540,Wimbledon,Grass,128,G,20130624,91,104338,22,,Juan Monaco,R,185,ARG,29.23750856,20,1740,104330,,,Rajeev Ram,R,193,USA,29.26762491,86,586,5-7 6-2 6-4 6-2,5,R64,136,7,0,102,69,54,24,19,2,3,10,3,133,102,68,11,19,9,14
2013-540,Wimbledon,Grass,128,G,20130624,92,104932,,,Kenny De Schepper,L,203,FRA,26.07255305,80,627,105227,10,,Marin Cilic,R,198,CRO,24.73648186,12,2470, W/O,5,R64,,,,,,,,,,,,,,,,,,,
2013-540,Wimbledon,Grass,128,G,20130624,93,104678,,,Viktor Troicki,R,193,SRB,27.36755647,44,935,105723,,,Andrey Kuznetsov,R,185,RUS,22.33538672,78,663,6-4 6-3 6-4,5,R64,89,15,4,79,50,43,16,15,0,1,3,3,78,51,34,15,14,8,12
2013-540,Wimbledon,Grass,128,G,20130624,94,104022,20,,Mikhail Youzhny,R,183,RUS,30.99794661,26,1415,105577,,,Vasek Pospisil,R,193,CAN,23.00342231,103,546,6-2 6-7(3) 7-6(7) 3-6 6-4,5,R64,216,8,2,163,104,76,39,25,5,7,26,2,158,100,83,25,26,3,7
2013-540,Wimbledon,Grass,128,G,20130624,95,103990,32,,Tommy Robredo,R,180,ESP,31.14852841,29,1355,103917,,WC,Nicolas Mahut,R,190,FRA,31.42231348,124,460,7-6(3) 6-1 7-6(5),5,R64,123,9,3,100,63,52,28,16,2,2,17,3,94,61,48,18,15,3,5
2013-540,Wimbledon,Grass,128,G,20130624,96,104918,2,,Andy Murray,R,190,GBR,26.11088296,2,8560,104229,,,Yen Hsun Lu,R,180,TPE,29.86173854,75,683,6-3 6-3 7-5,5,R64,121,11,1,82,52,44,20,15,3,3,1,5,108,71,49,13,15,11,15
2013-540,Wimbledon,Grass,128,G,20130624,97,104925,1,,Novak Djokovic,R,188,SRB,26.091718,1,11830,104871,28,,Jeremy Chardy,R,188,FRA,26.36276523,25,1441,6-3 6-2 6-2,5,R32,86,8,1,58,43,40,12,13,0,0,6,4,89,59,32,15,12,11,16
2013-540,Wimbledon,Grass,128,G,20130624,98,103163,13,,Tommy Haas,R,188,GER,35.22518823,13,2425,103852,,,Feliciano Lopez,L,188,ESP,31.75906913,32,1245,4-6 6-2 7-5 6-4,5,R32,142,18,2,111,84,63,18,20,8,10,14,3,125,67,48,30,20,5,10
2013-540,Wimbledon,Grass,128,G,20130624,99,106071,,,Bernard Tomic,R,193,AUS,20.67351129,59,780,104755,9,,Richard Gasquet,R,185,FRA,27.01711157,9,3135,7-6(7) 5-7 7-5 7-6(5),5,R32,166,19,1,166,134,101,15,24,7,8,15,3,141,97,83,27,24,6,7
2013-540,Wimbledon,Grass,128,G,20130624,100,104607,7,,Tomas Berdych,R,196,CZE,27.76728268,6,4515,104731,27,,Kevin Anderson,R,203,RSA,27.10198494,23,1510,3-6 6-3 6-4 7-5,5,R32,176,11,5,124,66,54,27,20,11,14,19,3,121,73,53,25,20,13,18
2013-540,Wimbledon,Grass,128,G,20130624,101,103970,4,,David Ferrer,R,175,ESP,31.22792608,4,7220,105238,26,,Alexandr Dolgopolov,R,180,UKR,24.62696783,24,1500,6-7(6) 7-6(2) 2-6 6-1 6-2,5,R32,192,6,8,144,101,76,22,24,4,9,15,2,187,110,76,33,23,17,24
2013-540,Wimbledon,Grass,128,G,20130624,102,104471,,,Ivan Dodig,R,183,CRO,28.47364819,49,888,104997,,,Igor Sijsling,R,190,NED,25.85078713,64,747,6-0 6-1 1-0 RET,5,R32,46,5,1,36,17,12,17,7,0,0,3,0,42,26,12,4,7,3,9
2013-540,Wimbledon,Grass,128,G,20130624,103,104312,23,,Andreas Seppi,R,190,ITA,29.33880903,28,1380,105453,12,,Kei Nishikori,R,178,JPN,23.48528405,11,2495,3-6 6-2 6-7(4) 6-1 6-4,5,R32,184,9,1,155,93,65,34,24,8,11,3,6,143,98,63,23,22,6,12
2013-540,Wimbledon,Grass,128,G,20130624,104,105223,8,,Juan Martin Del Potro,R,198,ARG,24.75017112,8,3960,104813,,,Grega Zemlja,R,183,SLO,26.73511294,55,816,7-5 7-6(3) 6-0,5,R32,115,10,4,89,54,47,20,15,0,0,14,5,101,68,53,11,15,5,9
2013-540,Wimbledon,Grass,128,G,20130624,105,103997,,,Lukasz Kubot,R,190,POL,31.10746064,130,440,105332,25,,Benoit Paire,R,196,FRA,24.12867899,27,1380,6-1 6-3 6-4,5,R32,114,4,2,88,52,37,21,13,4,5,8,6,77,43,27,13,13,3,9
2013-540,Wimbledon,Grass,128,G,20130624,106,105173,,,Adrian Mannarino,L,183,FRA,24.98562628,111,511,104460,,Q,Dustin Brown,R,196,GER,28.54209446,189,261,6-4 6-2 7-5,5,R32,99,16,2,88,57,44,20,15,5,5,11,3,98,57,42,16,15,8,12
2013-540,Wimbledon,Grass,128,G,20130624,107,105668,24,,Jerzy Janowicz,R,203,POL,22.61190965,22,1549,104597,15,,Nicolas Almagro,R,183,ESP,27.84120465,16,2195,7-6(6) 6-3 6-4,5,R32,107,30,3,87,60,52,16,16,0,1,18,3,107,77,58,8,15,2,5
2013-540,Wimbledon,Grass,128,G,20130624,108,103781,,,Jurgen Melzer,L,183,AUT,32.09034908,37,1085,104660,,,Sergiy Stakhovsky,R,193,UKR,27.46338125,116,488,6-2 2-6 7-5 6-3,5,R32,135,9,0,110,74,51,19,18,6,9,14,6,107,66,45,21,19,1,7
2013-540,Wimbledon,Grass,128,G,20130624,109,104269,,,Fernando Verdasco,L,188,ESP,29.60711841,54,825,105208,,,Ernests Gulbis,R,190,LAT,24.81587953,39,1026,6-2 6-4 6-4,5,R32,105,7,3,75,52,42,16,14,1,1,9,4,82,52,38,11,14,3,7
2013-540,Wimbledon,Grass,128,G,20130624,110,104932,,,Kenny De Schepper,L,203,FRA,26.07255305,80,627,104338,22,,Juan Monaco,R,185,ARG,29.23750856,20,1740,6-4 7-6(8) 6-4,5,R32,130,9,2,108,82,62,12,16,4,5,1,1,109,76,50,19,16,8,11
2013-540,Wimbledon,Grass,128,G,20130624,111,104022,20,,Mikhail Youzhny,R,183,RUS,30.99794661,26,1415,104678,,,Viktor Troicki,R,193,SRB,27.36755647,44,935,6-3 6-4 7-5,5,R32,125,4,2,90,60,50,15,16,3,4,14,9,96,59,43,15,15,7,11
2013-540,Wimbledon,Grass,128,G,20130624,112,104918,2,,Andy Murray,R,190,GBR,26.11088296,2,8560,103990,32,,Tommy Robredo,R,180,ESP,31.14852841,29,1355,6-2 6-4 7-5,5,R32,121,9,0,80,52,44,16,15,2,3,6,1,100,67,47,12,15,2,7
2013-540,Wimbledon,Grass,128,G,20130624,113,104925,1,,Novak Djokovic,R,188,SRB,26.091718,1,11830,103163,13,,Tommy Haas,R,188,GER,35.22518823,13,2425,6-1 6-4 7-6(4),5,R16,132,13,3,89,58,44,17,14,5,7,4,2,107,78,43,14,15,7,13
2013-540,Wimbledon,Grass,128,G,20130624,114,104607,7,,Tomas Berdych,R,196,CZE,27.76728268,6,4515,106071,,,Bernard Tomic,R,193,AUS,20.67351129,59,780,7-6(4) 6-7(5) 6-4 6-4,5,R16,179,24,5,139,81,68,30,22,6,7,19,2,170,120,82,22,22,12,15
2013-540,Wimbledon,Grass,128,G,20130624,115,103970,4,,David Ferrer,R,175,ESP,31.22792608,4,7220,104471,,,Ivan Dodig,R,183,CRO,28.47364819,49,888,6-7(3) 7-6(6) 6-1 6-1,5,R16,167,7,3,125,83,62,29,19,6,6,14,3,148,97,64,25,19,10,15
2013-540,Wimbledon,Grass,128,G,20130624,116,105223,8,,Juan Martin Del Potro,R,198,ARG,24.75017112,8,3960,104312,23,,Andreas Seppi,R,190,ITA,29.33880903,28,1380,6-4 7-6(2) 6-3,5,R16,142,9,1,102,73,55,18,16,2,2,5,4,107,63,47,18,15,9,11
2013-540,Wimbledon,Grass,128,G,20130624,117,103997,,,Lukasz Kubot,R,190,POL,31.10746064,130,440,105173,,,Adrian Mannarino,L,183,FRA,24.98562628,111,511,4-6 6-3 3-6 6-3 6-4,5,R16,198,26,7,131,88,72,25,24,3,5,13,3,160,95,69,35,23,13,16
2013-540,Wimbledon,Grass,128,G,20130624,118,105668,24,,Jerzy Janowicz,R,203,POL,22.61190965,22,1549,103781,,,Jurgen Melzer,L,183,AUT,32.09034908,37,1085,3-6 7-6(1) 6-4 4-6 6-4,5,R16,192,16,8,148,85,68,36,25,9,12,11,3,150,107,76,28,26,6,9
2013-540,Wimbledon,Grass,128,G,20130624,119,104269,,,Fernando Verdasco,L,188,ESP,29.60711841,54,825,104932,,,Kenny De Schepper,L,203,FRA,26.07255305,80,627,6-4 6-4 6-4,5,R16,109,9,4,77,49,42,18,15,1,2,9,3,96,64,43,15,15,10,14
2013-540,Wimbledon,Grass,128,G,20130624,120,104918,2,,Andy Murray,R,190,GBR,26.11088296,2,8560,104022,20,,Mikhail Youzhny,R,183,RUS,30.99794661,26,1415,6-4 7-6(5) 6-1,5,R16,157,15,4,108,68,55,16,15,3,5,1,1,93,57,36,16,14,5,10
2013-540,Wimbledon,Grass,128,G,20130624,121,104925,1,,Novak Djokovic,R,188,SRB,26.091718,1,11830,104607,7,,Tomas Berdych,R,196,CZE,27.76728268,6,4515,7-6(5) 6-4 6-3,5,QF,135,16,1,89,54,42,21,16,0,2,6,4,99,52,33,27,15,6,10
2013-540,Wimbledon,Grass,128,G,20130624,122,105223,8,,Juan Martin Del Potro,R,198,ARG,24.75017112,8,3960,103970,4,,David Ferrer,R,175,ESP,31.22792608,4,7220,6-2 6-4 7-6(5),5,QF,136,12,0,87,63,55,11,15,2,2,8,2,103,70,45,17,15,5,8
2013-540,Wimbledon,Grass,128,G,20130624,123,105668,24,,Jerzy Janowicz,R,203,POL,22.61190965,22,1549,103997,,,Lukasz Kubot,R,190,POL,31.10746064,130,440,7-5 6-4 6-4,5,QF,127,30,9,103,70,63,12,16,6,6,9,3,100,57,44,20,16,7,10
2013-540,Wimbledon,Grass,128,G,20130624,124,104918,2,,Andy Murray,R,190,GBR,26.11088296,2,8560,104269,,,Fernando Verdasco,L,188,ESP,29.60711841,54,825,4-6 3-6 6-1 6-4 7-5,5,QF,207,14,3,135,93,72,23,24,4,7,11,9,148,87,63,29,24,6,11
2013-540,Wimbledon,Grass,128,G,20130624,125,104925,1,,Novak Djokovic,R,188,SRB,26.091718,1,11830,105223,8,,Juan Martin Del Potro,R,198,ARG,24.75017112,8,3960,7-5 4-6 7-6(2) 6-7(6) 6-3,5,SF,283,22,2,177,123,102,21,28,5,7,4,4,191,114,82,42,27,12,15
2013-540,Wimbledon,Grass,128,G,20130624,126,104918,2,,Andy Murray,R,190,GBR,26.11088296,2,8560,105668,24,,Jerzy Janowicz,R,203,POL,22.61190965,22,1549,6-7(2) 6-4 6-4 6-3,5,SF,172,20,1,113,79,60,24,20,6,7,9,11,130,72,54,27,21,8,13
2013-540,Wimbledon,Grass,128,G,20130624,127,104918,2,,Andy Murray,R,190,GBR,26.11088296,2,8560,104925,1,,Novak Djokovic,R,188,SRB,26.091718,1,11830,6-4 7-5 6-4,5,F,189,9,2,105,67,48,16,16,9,13,4,4,105,68,40,15,16,10,17
2013-560,US Open,Hard,128,G,20130826,1,104925,1,,Novak Djokovic,R,188,SRB,26.2642026,1,10980,105575,,,Ricardas Berankis,R,175,LTU,23.18138261,112,499,6-1 6-2 6-2,5,R128,82,10,1,73,50,36,14,12,7,8,3,4,68,36,17,10,11,7,14
2013-560,US Open,Hard,128,G,20130826,2,103794,,,Benjamin Becker,R,178,GER,32.19438741,87,603,104586,,,Lukas Rosol,R,196,CZE,28.09034908,45,941,6-3 3-6 6-3 6-4,5,R128,136,8,5,105,55,38,27,19,7,12,18,14,131,61,44,27,18,9,17
2013-560,US Open,Hard,128,G,20130826,3,103813,,,Jarkko Nieminen,L,185,FIN,32.09308693,41,1050,103997,,,Lukasz Kubot,R,190,POL,31.27994524,71,701,7-5 7-5 6-2,5,R128,138,6,3,88,52,38,19,16,4,8,5,14,109,41,28,27,16,4,11
2013-560,US Open,Hard,128,G,20130826,4,105311,,,Joao Sousa,R,,POR,24.40793977,95,583,105777,25,,Grigor Dimitrov,R,188,BUL,22.28062971,29,1375,3-6 6-3 6-4 5-7 6-2,5,R128,171,5,2,142,82,61,27,24,8,14,13,7,137,80,53,27,24,3,11
2013-560,US Open,Hard,128,G,20130826,5,104166,,,Alex Bogomolov Jr,R,178,RUS,30.34360027,73,696,105332,24,,Benoit Paire,R,196,FRA,24.30116359,28,1415,7-5 2-6 6-4 5-7 7-6(5),5,R128,241,2,6,194,124,81,34,27,17,23,29,11,178,90,72,40,27,7,11
2013-560,US Open,Hard,128,G,20130826,6,105065,,WC,Tim Smyczek,R,175,USA,25.65639973,109,507,105902,,WC,James Duckworth,R,183,AUS,21.59616701,149,366,3-6 6-2 6-4 6-1,5,R128,176,4,3,109,72,47,21,17,4,7,7,5,139,76,45,28,17,9,15
2013-560,US Open,Hard,128,G,20130826,7,104719,,,Marcel Granollers,R,190,ESP,27.37303217,43,975,105132,,,Jurgen Zopp,R,190,EST,25.40999316,256,178,6-1 3-6 1-6 6-3 6-4,5,R128,179,13,9,113,59,43,27,21,4,10,5,9,135,69,46,27,21,8,16
2013-560,US Open,Hard,128,G,20130826,8,104330,,,Rajeev Ram,R,193,USA,29.44010951,128,439,104926,16,,Fabio Fognini,R,178,ITA,26.2587269,18,2025,6-1 6-2 6-2,5,R128,87,9,1,71,52,40,10,12,2,3,3,7,74,40,22,12,11,9,16
2013-560,US Open,Hard,128,G,20130826,9,103163,12,,Tommy Haas,R,188,GER,35.39767283,13,2185,103908,,,Paul Henri Mathieu,R,185,FRA,31.61943874,107,510,6-4 6-4 6-1,5,R128,94,14,5,71,42,38,15,13,2,3,7,8,81,45,29,16,14,2,8
2013-560,US Open,Hard,128,G,20130826,10,104229,,,Yen Hsun Lu,R,180,TPE,30.03422313,60,790,104593,,,Daniel Gimeno Traver,R,185,ESP,28.05201917,61,775,6-4 7-6(5) 6-3,5,R128,130,4,4,91,61,49,19,16,1,2,14,4,115,64,45,22,15,6,9
2013-560,US Open,Hard,128,G,20130826,11,105238,,,Alexandr Dolgopolov,R,180,UKR,24.79945243,37,1125,105676,,,David Goffin,R,163,BEL,22.71868583,72,700,6-2 6-4 6-4,5,R128,114,6,4,96,43,34,27,14,6,8,7,8,112,75,44,14,14,15,21
2013-560,US Open,Hard,128,G,20130826,12,104022,21,,Mikhail Youzhny,R,183,RUS,31.17043121,24,1475,103917,,,Nicolas Mahut,R,190,FRA,31.59479808,78,643,6-4 6-4 7-6(4),5,R128,151,8,3,92,59,50,20,16,2,3,6,5,117,74,50,22,16,8,11
2013-560,US Open,Hard,128,G,20130826,13,105539,,,Evgeny Donskoy,R,185,RUS,23.2991102,102,532,103781,29,,Jurgen Melzer,L,183,AUT,32.26283368,27,1425,7-5 6-3 7-6(3),5,R128,151,5,1,115,65,48,27,17,7,10,4,2,97,63,39,17,16,6,10
2013-560,US Open,Hard,128,G,20130826,14,105376,,Q,Peter Gojowczyk,R,185,GER,24.11498973,146,371,104997,,,Igor Sijsling,R,190,NED,26.02327173,68,723,7-6(7) 2-6 6-4 6-1,5,R128,124,8,6,103,53,40,29,18,5,9,13,3,128,71,49,24,19,5,11
2013-560,US Open,Hard,128,G,20130826,15,103720,,,Lleyton Hewitt,R,180,AUS,32.50102669,66,730,104548,,WC,Brian Baker,R,190,USA,28.32306639,185,263,6-3 4-6 6-3 6-4,5,R128,186,8,7,117,53,37,30,19,5,13,14,10,122,61,33,27,19,9,19
2013-560,US Open,Hard,128,G,20130826,16,105223,6,,Juan Martin Del Potro,R,198,ARG,24.92265572,6,4740,104198,,,Guillermo Garcia Lopez,R,188,ESP,30.22861054,74,696,6-3 6-7(5) 6-4 7-6(7),5,R128,253,13,4,124,76,62,31,21,3,4,13,3,172,83,57,45,22,9,12
2013-560,US Open,Hard,128,G,20130826,17,104918,3,,Andy Murray,R,190,GBR,26.28336756,3,8700,103566,,,Michael Llodra,L,190,FRA,33.27310062,49,889,6-2 6-4 6-3,5,R128,98,3,0,69,46,36,15,13,1,2,2,6,83,53,31,12,14,2,8
2013-560,US Open,Hard,128,G,20130826,18,104919,,,Leonardo Mayer,R,188,ARG,26.28336756,81,625,103812,,,Victor Hanescu,R,198,ROU,32.09856263,54,861,7-6(4) 6-4 3-6 7-6(4),5,R128,235,8,8,152,86,60,37,22,10,13,5,1,161,108,72,29,21,11,14
2013-560,US Open,Hard,128,G,20130826,19,105385,,Q,Donald Young,L,183,USA,24.09308693,157,337,105373,,,Martin Klizan,L,190,SVK,24.12594114,46,935,6-1 6-0 6-1,5,R128,80,3,7,74,55,39,10,10,9,9,4,5,57,27,10,10,10,5,12
2013-560,US Open,Hard,128,G,20130826,20,104252,,,Florian Mayer,R,190,GER,29.89185489,47,905,104338,28,,Juan Monaco,R,185,ARG,29.40999316,32,1275,6-4 6-2 3-0 RET,5,R128,84,5,1,69,45,34,15,11,3,3,1,5,59,37,20,11,11,3,8
2013-560,US Open,Hard,128,G,20130826,21,104312,20,,Andreas Seppi,R,190,ITA,29.51129363,23,1550,103598,,,Xavier Malisse,R,185,BEL,33.10335387,113,495,6-3 3-6 7-5 7-5,5,R128,179,12,4,133,78,62,24,21,5,9,14,5,129,59,41,36,21,5,10
2013-560,US Open,Hard,128,G,20130826,22,104500,,Q,Somdev Devvarman,R,180,IND,28.53114305,114,491,105041,,,Lukas Lacko,R,185,SVK,25.81245722,84,615,4-6 6-1 6-2 4-6 6-4,5,R128,191,5,3,147,83,60,31,23,7,11,11,5,137,69,48,29,22,4,12
2013-560,US Open,Hard,128,G,20130826,23,104735,,,Tobias Kamke,R,180,GER,27.26625599,89,592,105449,,,Steve Johnson,R,188,USA,23.67145791,116,486,6-7(4) 6-4 7-6(7) 6-2,5,R128,192,10,7,135,73,57,37,21,4,5,11,10,159,76,55,41,21,11,14
2013-560,US Open,Hard,128,G,20130826,24,104797,,,Denis Istomin,R,188,UZB,26.96783025,65,750,104597,15,,Nicolas Almagro,R,183,ESP,28.01368925,15,2110,6-3 6-1 4-6 6-3,5,R128,115,13,2,107,69,50,23,18,6,9,7,5,89,57,36,14,17,4,11
2013-560,US Open,Hard,128,G,20130826,25,104527,9,,Stanislas Wawrinka,R,183,SUI,28.41341547,10,2610,103285,,,Radek Stepanek,R,185,CZE,34.74606434,58,810,7-6(2) 6-3 6-2,5,R128,152,7,2,94,49,33,26,15,4,7,1,3,97,64,37,16,14,7,13
2013-560,US Open,Hard,128,G,20130826,26,103333,,Q,Ivo Karlovic,R,208,CRO,34.49144422,79,637,103484,,,James Blake,R,185,USA,33.66187543,100,553,6-7(2) 3-6 6-4 7-6(2) 7-6(2),5,R128,204,38,8,171,107,90,29,28,7,11,9,6,166,105,81,37,27,8,11
2013-560,US Open,Hard,128,G,20130826,27,104571,,,Marcos Baghdatis,R,183,CYP,28.19164956,53,865,104424,,Q,Go Soeda,R,178,JPN,28.97193703,131,433,6-4 6-3 6-1,5,R128,91,16,3,72,43,34,20,13,1,1,0,5,80,43,30,15,13,5,10
2013-560,US Open,Hard,128,G,20130826,28,104731,17,,Kevin Anderson,R,203,RSA,27.27446954,20,1740,104978,,,Daniel Brands,R,196,GER,26.11088296,51,873,7-5 4-6 6-2 6-3,5,R128,165,20,6,120,64,50,35,20,5,6,10,6,119,70,58,20,19,11,15
2013-560,US Open,Hard,128,G,20130826,29,103898,31,,Julien Benneteau,R,185,FRA,31.68240931,35,1185,104308,,,Michal Przysiezny,R,185,POL,29.52498289,108,508,6-4 5-7 6-4 6-4,5,R128,164,7,6,105,64,49,25,21,2,6,14,2,130,76,52,27,21,5,11
2013-560,US Open,Hard,128,G,20130826,30,104871,,,Jeremy Chardy,R,188,FRA,26.53524983,36,1130,104660,,,Sergiy Stakhovsky,R,193,UKR,27.63586585,94,585,6-4 4-6 6-2 4-6 6-4,5,R128,218,8,7,165,93,64,40,24,11,14,7,9,161,86,62,33,24,5,11
2013-560,US Open,Hard,128,G,20130826,31,106045,,,Denis Kudla,R,180,USA,21.02395619,104,523,106210,,,Jiri Vesely,L,,CZE,20.12867899,82,619,6-2 6-2 6-7(6) 7-5,5,R128,164,7,5,115,72,56,27,20,3,5,10,8,137,75,50,30,20,10,17
2013-560,US Open,Hard,128,G,20130826,32,104607,5,,Tomas Berdych,R,196,CZE,27.93976728,5,5075,103893,,,Paolo Lorenzi,R,183,ITA,31.69609856,80,633,6-1 6-4 6-1,5,R128,103,10,3,70,39,34,12,12,2,4,2,6,85,43,29,9,12,7,15
2013-560,US Open,Hard,128,G,20130826,33,104755,8,,Richard Gasquet,R,185,FRA,27.18959617,9,2625,103188,,,Michael Russell,R,173,USA,35.321013,92,589,6-3 6-4 6-2,5,R128,124,7,7,90,58,46,15,14,2,3,6,4,99,58,37,17,13,11,16
2013-560,US Open,Hard,128,G,20130826,34,103565,,Q,Stephane Robert,R,185,FRA,33.27583847,150,366,105874,,Q,Albano Olivetti,R,203,FRA,21.75496235,302,138,6-3 6-3 6-4,5,R128,94,3,2,82,50,44,19,14,1,1,18,8,88,49,37,15,14,9,13
2013-560,US Open,Hard,128,G,20130826,35,105558,,WC,Guillaume Rufin,R,188,FRA,23.25256674,91,589,105526,,,Jan Lennard Struff,R,,GER,23.33744011,96,563,7-6(4) 6-3 2-6 2-6 6-1,5,R128,185,10,9,149,82,66,27,22,8,13,11,13,149,82,61,32,22,10,15
2013-560,US Open,Hard,128,G,20130826,36,104098,32,,Dmitry Tursunov,R,185,RUS,30.70499658,34,1190,105379,,,Aljaz Bedene,R,181,SLO,24.10677618,106,513,7-5 4-6 6-3 6-0,5,R128,150,16,3,116,64,52,27,19,7,9,13,8,102,53,41,19,18,3,9
2013-560,US Open,Hard,128,G,20130826,37,103852,23,,Feliciano Lopez,L,188,ESP,31.93155373,26,1435,103722,,Q,Florent Serra,R,180,FRA,32.49007529,206,223,6-7(4) 6-2 6-3 6-3,5,R128,158,21,3,114,66,54,30,19,3,3,8,2,157,95,63,30,19,11,16
2013-560,US Open,Hard,128,G,20130826,38,105614,,WC,Bradley Klahn,L,190,USA,23.01711157,124,460,104932,,,Kenny De Schepper,L,203,FRA,26.24503765,69,716,6-7(5) 6-2 7-6(0) 7-6(4),5,R128,181,6,1,126,89,72,26,22,0,1,18,11,158,93,68,37,22,8,11
2013-560,US Open,Hard,128,G,20130826,39,104665,,,Pablo Andujar,R,180,ESP,27.58932238,55,835,105217,,,Thiemo De Bakker,R,193,NED,24.93360712,99,556,6-4 6-4 6-4,5,R128,127,5,3,93,56,44,19,15,5,7,9,4,94,49,33,19,15,4,9
2013-560,US Open,Hard,128,G,20130826,40,105683,10,,Milos Raonic,R,196,CAN,22.66392882,11,2555,105341,,Q,Thomas Fabbiano,U,,ITA,24.25188227,176,273,6-3 7-6(6) 6-3,5,R128,132,29,4,94,60,51,19,16,4,5,0,7,109,72,46,17,14,9,12
2013-560,US Open,Hard,128,G,20130826,41,104216,,Q,Maximo Gonzalez,R,175,ARG,30.1026694,247,187,105668,14,,Jerzy Janowicz,R,203,POL,22.78439425,14,2110,6-4 6-4 6-2,5,R128,135,9,4,93,60,45,13,14,8,10,2,11,110,64,40,17,14,10,15
2013-560,US Open,Hard,128,G,20130826,42,106058,,,Jack Sock,R,185,USA,20.91991786,86,608,104332,,Q,Philipp Petzschner,R,185,GER,29.42368241,163,318,7-6(2) 3-6 5-2 RET,5,R128,132,6,8,100,51,36,29,15,5,7,10,5,91,42,29,27,14,5,8
2013-560,US Open,Hard,128,G,20130826,43,104534,,,Dudi Sela,R,175,ISR,28.39425051,77,656,105723,,,Andrey Kuznetsov,R,185,RUS,22.50787132,83,616,7-6(2) 6-3 6-7(2) 5-7 6-4,5,R128,239,2,7,183,108,65,38,28,8,18,8,8,187,100,59,44,27,15,26
2013-560,US Open,Hard,128,G,20130826,44,104386,18,,Janko Tipsarevic,R,180,SRB,29.17727584,21,1685,104655,,,Pablo Cuevas,R,180,URU,27.6495551,492,66,6-3 6-7(5) 6-3 RET,5,R128,129,12,2,89,49,42,28,16,1,1,16,6,97,48,38,25,14,7,9
2013-560,US Open,Hard,128,G,20130826,45,104890,,,Andreas Haider Maurer,R,190,AUT,26.4312115,88,600,105208,30,,Ernests Gulbis,R,190,LAT,24.98836413,33,1191,3-6 6-3 1-6 7-6(4) 6-4,5,R128,216,10,12,161,79,58,43,23,17,22,15,8,158,91,68,31,24,10,14
2013-560,US Open,Hard,128,G,20130826,46,105062,,Q,Mikhail Kukushkin,R,183,KAZ,25.66735113,172,279,105413,,LL,Andrej Martin,R,180,SVK,23.93155373,137,414,6-4 7-6(2) 7-5,5,R128,145,4,5,110,56,35,27,17,5,12,4,3,110,54,35,20,17,2,11
2013-560,US Open,Hard,128,G,20130826,47,105138,,,Roberto Bautista Agut,R,,ESP,25.36618754,64,755,105064,,,Thomaz Bellucci,L,188,BRA,25.65639973,118,485,6-3 6-2 6-2,5,R128,102,1,1,83,62,44,12,13,3,4,7,2,69,39,28,10,12,4,10
2013-560,US Open,Hard,128,G,20130826,48,103970,4,,David Ferrer,R,175,ESP,31.40041068,4,7210,106401,,Q,Nick Kyrgios,R,,AUS,18.33264887,212,219,7-5 6-3 6-2,5,R128,111,11,2,83,45,39,22,15,2,3,8,3,95,66,44,9,14,6,11
2013-560,US Open,Hard,128,G,20130826,49,103819,7,,Roger Federer,R,185,SUI,32.04928131,7,4695,104813,,,Grega Zemlja,R,183,SLO,26.90759754,62,771,6-3 6-2 7-5,5,R128,93,12,2,80,49,42,20,15,2,3,8,9,88,43,29,18,14,6,11
2013-560,US Open,Hard,128,G,20130826,50,104122,,,Carlos Berlocq,R,183,ARG,30.55989049,48,905,105053,,,Santiago Giraldo,R,188,COL,25.7467488,85,611,6-3 3-6 6-7(6) 6-4 6-2,5,R128,246,5,7,144,93,62,29,24,3,9,8,6,165,96,63,30,24,13,21
2013-560,US Open,Hard,128,G,20130826,51,105173,,,Adrian Mannarino,L,183,FRA,25.15811088,63,756,104547,,,Horacio Zeballos,L,188,ARG,28.33127995,50,874,4-6 6-4 6-2 6-1,5,R128,153,11,7,113,64,47,30,17,5,6,8,7,131,68,44,29,18,7,13
2013-560,US Open,Hard,128,G,20130826,52,105023,26,,Sam Querrey,R,198,USA,25.88637919,31,1310,105550,,,Guido Pella,L,,ARG,23.27720739,90,589,7-6(3) 4-6 6-1 6-2,5,R128,139,25,4,118,68,60,26,19,6,7,6,9,144,78,53,32,18,14,18
2013-560,US Open,Hard,128,G,20130826,53,103990,19,,Tommy Robredo,R,180,ESP,31.321013,22,1620,104594,,,Marinko Matosevic,R,194,AUS,28.04928131,56,834,6-3 6-7(6) 6-3 6-2,5,R128,181,9,3,127,67,47,32,18,6,9,6,3,130,76,44,27,20,7,15
